id,y
813,0
814,0
815,0
816,0
817,0
818,2
819,0
820,0
821,0
822,0
823,0
824,1
825,2
826,1
827,0
828,1
829,1
830,1
831,1
832,0
833,2
834,2
835,2
836,2
837,2
838,1
839,1
840,1
841,2
842,1
843,1
844,1
845,2
846,2
847,1
848,1
849,1
850,1
851,0
852,0
853,0
854,0
855,2
856,2
857,1
858,2
859,2
860,0
861,2
862,1
863,1
864,1
865,0
866,1
867,1
868,0
869,1
870,2
871,2
872,1
873,0
874,1
875,2
876,2
877,0
878,1
879,2
880,1
881,2
882,1
883,1
884,2
885,1
886,1
887,2
888,1
889,1
890,1
891,0
892,0
893,2
894,2
895,1
896,2
897,0
898,0
899,1
900,2
901,1
902,1
903,1
904,0
905,1
906,0
907,0
908,1
909,2
910,0
911,0
912,2
913,0
914,1
915,1
916,2
917,1
918,0
919,2
920,2
921,2
922,2
923,2
924,1
925,2
926,2
927,1
928,2
929,1
930,1
931,0
932,0
933,2
934,0
935,0
936,2
937,1
938,0
939,1
940,2
941,1
942,0
943,2
944,0
945,1
946,1
947,2
948,2
949,0
950,0
951,0
952,0
953,2
954,2
955,1
956,2
957,2
958,2
959,2
960,2
961,1
962,0
963,2
964,2
965,0
966,1
967,2
968,2
969,2
970,0
971,1
972,2
973,1
974,0
975,0
976,2
977,1
978,1
979,1
980,1
981,1
982,0
983,2
984,2
985,2
986,0
987,1
988,0
989,1
990,0
991,2
992,2
993,1
994,2
995,0
996,2
997,0
998,0
999,0
1000,2
1001,2
1002,0
1003,2
1004,2
1005,1
1006,0
1007,1
1008,2
1009,1
1010,0
1011,1
1012,0
1013,1
1014,2
1015,2
1016,2
1017,2
1018,0
1019,1
1020,2
1021,0
1022,1
1023,1
1024,1
1025,0
1026,2
1027,1
1028,2
1029,2
1030,2
1031,0
1032,2
1033,0
1034,2
1035,2
1036,1
1037,2
1038,0
1039,1
1040,2
1041,0
1042,0
1043,1
1044,1
1045,0
1046,2
1047,0
1048,2
1049,2
1050,2
1051,0
1052,2
1053,1
1054,0
1055,1
1056,0
1057,1
1058,0
1059,2
1060,0
1061,1
1062,1
1063,1
1064,0
1065,2
1066,0
1067,2
1068,1
1069,2
1070,1
1071,1
1072,1
1073,2
1074,0
1075,1
1076,1
1077,0
1078,2
1079,1
1080,2
1081,0
1082,2
1083,1
1084,1
1085,1
1086,2
1087,0
1088,1
1089,0
1090,2
1091,2
1092,0
1093,1
1094,2
1095,0
1096,1
1097,1
1098,2
1099,1
1100,1
1101,2
1102,0
1103,0
1104,0
1105,1
1106,2
1107,2
1108,1
1109,1
1110,2
1111,2
1112,0
1113,1
1114,1
1115,2
1116,0
1117,0
1118,2
1119,2
1120,2
1121,2
1122,2
1123,1
1124,2
1125,0
1126,2
1127,1
1128,0
1129,1
1130,2
1131,2
1132,1
1133,0
1134,2
1135,1
1136,2
1137,1
1138,1
1139,2
1140,2
1141,0
1142,2
1143,0
1144,1
1145,0
1146,2
1147,1
1148,1
1149,2
1150,0
1151,1
1152,2
1153,0
1154,0
1155,0
1156,0
1157,0
1158,2
1159,0
1160,2
1161,0
1162,1
1163,1
1164,0
1165,0
1166,1
1167,2
1168,2
1169,2
1170,2
1171,1
1172,0
1173,0
1174,1
1175,1
1176,0
1177,2
1178,2
1179,0
1180,0
1181,1
1182,1
1183,0
1184,2
1185,2
1186,1
1187,0
1188,2
1189,2
1190,1
1191,0
1192,1
1193,0
1194,0
1195,0
1196,2
1197,2
1198,1
1199,0
1200,1
1201,0
1202,0
1203,2
1204,2
1205,2
1206,0
1207,2
1208,1
1209,2
1210,2
1211,2
1212,0
1213,2
1214,0
1215,0
1216,2
1217,1
1218,1
1219,0
1220,2
1221,1
1222,0
1223,2
1224,0
1225,2
1226,0
1227,1
1228,0
1229,1
1230,1
1231,0
1232,2
1233,1
1234,1
1235,2
1236,1
1237,2
1238,0
1239,0
1240,1
1241,1
1242,2
1243,0
1244,2
1245,1
1246,0
1247,1
1248,1
1249,0
1250,1
1251,0
1252,2
1253,1
1254,2
1255,1
1256,0
1257,2
1258,2
1259,2
1260,1
1261,1
1262,1
1263,1
1264,0
1265,1
1266,0
1267,2
1268,0
1269,2
1270,0
1271,2
1272,2
1273,0
1274,0
1275,1
1276,0
1277,1
1278,2
1279,0
1280,1
1281,2
1282,2
1283,0
1284,1
1285,0
1286,2
1287,2
1288,1
1289,2
1290,0
1291,1
1292,2
1293,1
1294,1
1295,2
1296,0
1297,0
1298,1
1299,2
1300,1
1301,1
1302,2
1303,0
1304,2
1305,1
1306,1
1307,2
1308,2
1309,1
1310,1
1311,2
1312,1
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,2
1320,1
1321,2
1322,2
1323,2
1324,0
1325,0
1326,2
1327,2
1328,2
1329,0
1330,2
1331,2
1332,1
1333,0
1334,2
1335,2
1336,2
1337,2
1338,0
1339,2
1340,0
1341,0
1342,2
1343,2
1344,0
1345,0
1346,1
1347,0
1348,2
1349,2
1350,0
1351,0
1352,2
1353,1
1354,0
1355,2
1356,1
1357,1
1358,0
1359,0
1360,2
1361,0
1362,1
1363,1
1364,2
1365,2
1366,0
1367,0
1368,1
1369,0
1370,2
1371,2
1372,1
1373,1
1374,2
1375,2
1376,2
1377,2
1378,1
1379,0
1380,2
1381,2
1382,1
1383,0
1384,2
1385,2
1386,0
1387,2
1388,0
1389,2
1390,1
1391,1
1392,1
1393,1
1394,0
1395,0
1396,2
1397,0
1398,0
1399,2
1400,0
1401,0
1402,1
1403,1
1404,1
1405,0
1406,0
1407,0
1408,0
1409,0
1410,1
1411,0
1412,1
1413,1
1414,1
1415,2
1416,0
1417,0
1418,2
1419,0
1420,2
1421,1
1422,0
1423,2
1424,1
1425,1
1426,0
1427,0
1428,0
1429,0
1430,2
1431,0
1432,2
1433,0
1434,0
1435,1
1436,2
1437,1
1438,0
1439,1
1440,2
1441,2
1442,1
1443,0
1444,0
1445,1
1446,1
1447,1
1448,2
1449,0
1450,1
1451,2
1452,2
1453,0
1454,1
1455,2
1456,1
1457,1
1458,1
1459,1
1460,1
1461,2
1462,2
1463,2
1464,1
1465,1
1466,2
1467,2
1468,1
1469,1
1470,1
1471,0
1472,1
1473,2
1474,0
1475,0
1476,0
1477,1
1478,1
1479,2
1480,1
1481,2
1482,1
1483,0
1484,1
1485,2
1486,2
1487,0
1488,1
1489,0
1490,0
1491,2
1492,0
1493,1
1494,2
1495,0
1496,2
1497,2
1498,0
1499,1
