id,y
882,1
883,1
884,2
885,0
886,2
887,1
888,0
889,0
890,3
891,0
892,3
893,2
894,0
895,0
896,2
897,1
898,0
899,0
900,3
901,3
902,3
903,2
904,2
905,3
906,1
907,0
908,3
909,3
910,1
911,0
912,1
913,2
914,0
915,1
916,1
917,2
918,0
919,2
920,1
921,0
922,3
923,1
924,2
925,2
926,1
927,3
928,3
929,3
930,3
931,2
932,0
933,0
934,3
935,2
936,3
937,2
938,0
939,2
940,3
941,1
942,3
943,2
944,3
945,0
946,1
947,2
948,2
949,1
950,2
951,1
952,3
953,2
954,0
955,3
956,1
957,3
958,1
959,2
960,1
961,0
962,0
963,1
964,3
965,1
966,0
967,0
968,3
969,1
970,2
971,2
972,2
973,3
974,3
975,2
976,2
977,2
978,3
979,3
980,2
981,1
982,1
983,2
984,2
985,2
986,2
987,2
988,0
989,2
990,0
991,1
992,0
993,0
994,0
995,0
996,3
997,0
998,1
999,1
1000,1
1001,0
1002,1
1003,1
1004,0
1005,1
1006,1
1007,0
1008,2
1009,0
1010,3
1011,1
1012,2
1013,0
1014,1
1015,3
1016,1
1017,2
1018,0
1019,3
1020,3
1021,3
1022,3
1023,0
1024,2
1025,0
1026,0
1027,0
1028,2
1029,0
1030,3
1031,0
1032,1
1033,1
1034,0
1035,2
1036,2
1037,1
1038,2
1039,1
1040,2
1041,3
1042,1
1043,0
1044,3
1045,2
1046,1
1047,0
1048,1
1049,1
1050,1
1051,0
1052,1
1053,3
1054,0
1055,0
1056,1
1057,2
1058,2
1059,3
1060,0
1061,1
1062,1
1063,2
1064,0
1065,0
1066,0
1067,2
1068,0
1069,2
1070,1
1071,2
1072,3
1073,0
1074,2
1075,2
1076,3
1077,2
1078,1
1079,2
1080,2
1081,3
1082,0
1083,2
1084,0
1085,3
1086,0
1087,3
1088,1
1089,0
1090,1
1091,2
1092,1
1093,2
1094,0
1095,2
1096,3
1097,2
1098,3
1099,3
1100,1
1101,3
1102,3
1103,1
1104,3
1105,3
1106,2
1107,3
1108,2
1109,2
1110,0
1111,2
1112,1
1113,2
1114,1
1115,1
1116,2
1117,2
1118,2
1119,3
1120,3
1121,1
1122,3
1123,2
1124,0
1125,1
1126,0
1127,3
1128,0
1129,3
1130,1
1131,3
1132,2
1133,3
1134,1
1135,1
1136,1
1137,2
1138,0
1139,0
1140,1
1141,1
1142,3
1143,2
1144,0
1145,0
1146,2
1147,2
1148,1
1149,0
1150,2
1151,2
1152,2
1153,3
1154,0
1155,0
1156,3
1157,0
1158,3
1159,3
1160,0
1161,2
1162,3
1163,1
1164,3
1165,3
1166,3
1167,1
1168,0
1169,1
1170,3
1171,1
1172,0
1173,2
1174,3
1175,1
1176,2
1177,0
1178,2
1179,0
1180,3
1181,1
1182,3
1183,0
1184,1
1185,2
1186,2
1187,1
1188,1
1189,2
1190,0
1191,2
1192,2
1193,1
1194,2
1195,1
1196,1
1197,2
1198,2
1199,3
1200,0
1201,3
1202,1
1203,0
1204,3
1205,2
1206,0
1207,1
1208,2
1209,2
1210,0
1211,2
1212,1
1213,2
1214,2
1215,3
1216,2
1217,3
1218,1
1219,0
1220,2
1221,0
1222,0
1223,0
1224,1
1225,2
1226,2
1227,3
1228,1
1229,0
1230,3
1231,2
1232,2
1233,0
1234,3
1235,3
1236,2
1237,0
1238,2
1239,0
1240,3
1241,2
1242,3
1243,0
1244,2
1245,3
1246,2
1247,1
1248,1
1249,3
1250,0
1251,1
1252,3
1253,1
1254,1
1255,1
1256,3
1257,1
1258,0
1259,2
1260,3
1261,1
1262,0
1263,0
1264,2
1265,0
1266,2
1267,2
1268,1
1269,2
1270,0
1271,3
1272,3
1273,3
1274,3
1275,1
1276,3
1277,3
1278,1
1279,0
1280,2
1281,1
1282,2
1283,1
1284,3
1285,1
1286,3
1287,0
1288,3
1289,1
1290,3
1291,0
1292,2
1293,1
1294,2
1295,2
1296,3
1297,3
1298,2
1299,0
1300,0
1301,1
1302,1
1303,2
1304,3
1305,1
1306,3
1307,2
1308,1
1309,3
1310,3
1311,1
1312,2
1313,1
1314,3
1315,0
1316,0
1317,2
1318,0
1319,2
1320,2
1321,3
1322,0
1323,3
1324,0
1325,3
1326,3
1327,0
1328,3
1329,3
1330,3
1331,0
1332,3
1333,1
1334,0
1335,1
1336,0
1337,0
1338,2
1339,3
1340,1
1341,1
1342,2
1343,3
1344,1
1345,2
1346,2
1347,1
1348,2
1349,0
1350,1
1351,3
1352,3
1353,0
1354,2
1355,2
1356,2
1357,0
1358,3
1359,3
1360,0
1361,3
1362,1
1363,2
1364,0
1365,2
1366,2
1367,2
1368,3
1369,1
1370,2
1371,3
1372,0
1373,1
1374,0
1375,2
1376,2
1377,0
1378,0
1379,0
1380,1
1381,2
1382,2
1383,1
1384,3
1385,3
1386,1
1387,1
1388,0
1389,1
1390,0
1391,1
1392,2
1393,2
1394,2
1395,3
1396,1
1397,1
1398,2
1399,3
1400,2
1401,0
1402,2
1403,1
1404,1
1405,3
1406,1
1407,3
1408,1
1409,1
1410,3
1411,1
1412,1
1413,3
1414,1
1415,2
1416,2
1417,2
1418,2
1419,3
1420,1
1421,3
1422,2
1423,3
1424,0
1425,1
1426,0
1427,0
1428,2
1429,1
1430,0
1431,1
1432,0
1433,0
1434,0
1435,0
1436,1
1437,1
1438,1
1439,2
1440,1
1441,3
1442,3
1443,1
1444,0
1445,2
1446,2
1447,3
1448,1
1449,1
1450,3
1451,3
1452,0
1453,1
1454,0
1455,2
1456,1
1457,1
1458,2
1459,3
1460,3
1461,1
1462,2
1463,3
1464,0
1465,2
1466,0
1467,0
1468,0
1469,1
1470,1
1471,1
1472,2
1473,2
1474,3
1475,3
1476,2
1477,3
1478,1
1479,0
1480,1
1481,0
1482,3
1483,0
1484,1
1485,3
1486,0
1487,3
1488,0
1489,1
1490,1
1491,1
1492,1
1493,3
1494,2
1495,3
1496,0
1497,0
1498,2
1499,3
